date, pm25, pm10, o3, no2, so2, co
2017/5/12, , 23, , 15, , 
2017/5/13, , 22, , 15, , 
2017/5/14, , 17, , 21, , 
2017/5/15, , 22, , 24, , 
2017/5/16, , 31, , 24, , 
2017/5/17, , 30, , 23, , 
2017/5/18, , 29, , 9, , 
2017/5/19, , 20, , 8, , 
2017/5/20, , 22, , 15, , 
2017/5/21, , 25, , 10, , 
2017/5/22, , 30, , 19, , 
2017/5/23, , 32, , 35, , 
2017/5/24, , 45, , 39, , 
2017/5/25, , 52, , 15, , 
2017/5/29, , 1, , 26, , 
2017/5/30, , 7, , 12, , 
2017/5/31, , 23, , 26, , 
2017/6/1, , 26, , 25, , 
2017/6/2, , 29, , 22, , 
2017/6/3, , 13, , 9, , 
2017/6/6, , 5, , 17, , 
2017/6/7, , 21, , 15, , 
2017/6/8, , 37, , 14, , 
2017/6/9, , 36, , 22, , 
2017/6/10, , 29, , 24, , 
2017/6/11, , 36, , 22, , 
2017/6/12, , 34, , 27, , 
2017/6/13, , 34, , 32, , 
2017/6/14, , 24, , 32, , 
2017/6/15, , 9, , 29, , 
2017/6/16, , 39, , 15, , 
2017/6/17, , 50, , 10, , 
2017/6/18, , 35, , 12, , 
2017/6/19, , 33, , 17, , 
2017/6/20, , 39, , 21, , 
2017/6/21, , 53, , 28, , 
2017/6/22, , 56, , 22, , 
2017/6/23, , 57, , 16, , 
2017/6/24, , 153, , 7, , 
2017/6/25, , 45, , 13, , 
2017/6/26, , 35, , 8, , 
2017/6/27, , 32, , 13, , 
2017/6/28, , 43, , 15, , 
2017/6/29, , 47, , 9, , 
2017/6/30, , 28, , 4, , 
2017/1/2, , 20, , 21, , 
2017/1/3, , 22, , 24, , 
2017/1/4, , 31, , 24, , 
2017/1/5, , 26, , 23, , 
2017/1/6, , 26, , 25, , 
2017/1/7, , 24, , 20, , 
2017/1/8, , 28, , 18, , 
2017/1/9, , 25, , 20, , 
2017/1/10, , 19, , 27, , 
2017/1/11, , 28, , 23, , 
2017/1/12, , 26, , 12, , 
2017/1/13, , 21, , 11, , 
2017/1/14, , 19, , 14, , 
2017/1/15, , 11, , 27, , 
2017/1/16, , 19, , 14, , 
2017/1/17, , 21, , 24, , 
2017/1/18, , 24, , 22, , 
2017/1/19, , 31, , 12, , 
2017/1/20, , 30, , 6, , 
2017/1/21, , 17, , 3, , 
2017/1/22, , 17, , 25, , 
2017/1/23, , 9, , 29, , 
2017/1/24, , 16, , 24, , 
2017/1/25, , 29, , 29, , 
2017/1/26, , 18, , 32, , 
2017/1/27, , 22, , 16, , 
2017/1/28, , 16, , 20, , 
2017/1/29, , 14, , 35, , 
2017/1/30, , 19, , 32, , 
2017/1/31, , 31, , 37, , 
2017/2/1, , 26, , 22, , 
2017/2/2, , 25, , 25, , 
2017/2/3, , 23, , 27, , 
2017/2/4, , 23, , 9, , 
2017/2/5, , 14, , 13, , 
2017/2/6, , 12, , 30, , 
2017/2/7, , 18, , 18, , 
2017/2/8, , 16, , 30, , 
2017/2/9, , 16, , 37, , 
2017/2/10, , 24, , 26, , 
2017/2/11, , 24, , 2, , 
2017/2/12, , 25, , 9, , 
2017/2/13, , 43, , 19, , 
2017/2/14, , 49, , 11, , 
2017/2/15, , 24, , 11, , 
2017/2/16, , 29, , 29, , 
2017/2/17, , 35, , 21, , 
2017/2/18, , 36, , 18, , 
2017/2/19, , 23, , 24, , 
2017/2/20, , 26, , 26, , 
2017/2/21, , 31, , 32, , 
2017/2/22, , 37, , 42, , 
2017/2/23, , 47, , 22, , 
2017/2/24, , 39, , 12, , 
2017/2/25, , 26, , 19, , 
2017/2/26, , 24, , 25, , 
2017/2/27, , 27, , 27, , 
2017/2/28, , 30, , 11, , 
2017/3/1, , 20, , 27, , 
2017/3/2, , 25, , 20, , 
2017/3/3, , 29, , 5, , 
2017/3/4, , 22, , 14, , 
2017/3/5, , 13, , 17, , 
2017/3/6, , 14, , 6, , 
2017/3/7, , 19, , 43, , 
2017/3/8, , 26, , 23, , 
2017/3/9, , 30, , 39, , 
2017/3/10, , 35, , 28, , 
2017/3/11, , 39, , 23, , 
2017/3/12, , 27, , 15, , 
2017/3/13, , 25, , 19, , 
2017/3/14, , 29, , 29, , 
2017/3/15, , 35, , 40, , 
2017/3/16, , 38, , 36, , 
2017/3/17, , 41, , 26, , 
2017/3/18, , 39, , 27, , 
2017/3/19, , 33, , 35, , 
2017/3/20, , 34, , 27, , 
2017/3/21, , 35, , 12, , 
2017/3/22, , 28, , 14, , 
2017/3/23, , 32, , 29, , 
2017/3/24, , 30, , , , 
2017/3/27, , 18, , 24, , 
2017/3/28, , 20, , 31, , 
2017/3/29, , 25, , 35, , 
2017/3/30, , 30, , 36, , 
2017/3/31, , 31, , 17, , 
2016/10/1, , 28, , 17, , 
2016/10/2, , 26, , 8, , 
2016/10/3, , 20, , 13, , 
2016/10/4, , 25, , 22, , 
2016/10/5, , 24, , 23, , 
2016/10/6, , 26, , 31, , 
2016/10/7, , 20, , 24, , 
2016/10/8, , 26, , , , 
2016/10/10, , 24, , 22, , 
2016/10/11, , 26, , 18, , 
2016/10/12, , 18, , 27, , 
2016/10/13, , 14, , 23, , 
2016/10/14, , 17, , 21, , 
2016/10/15, , 17, , 22, , 
2016/10/16, , 21, , 27, , 
2016/10/17, , 26, , 22, , 
2016/10/18, , 31, , 17, , 
2016/10/19, , 26, , 16, , 
2016/10/20, , 19, , 23, , 
2016/10/21, , 20, , 21, , 
2016/10/22, , 22, , 23, , 
2016/10/23, , 20, , 15, , 
2016/10/24, , 29, , 26, , 
2016/10/25, , 35, , 26, , 
2016/10/26, , 52, , 16, , 
2016/10/27, , 51, , 20, , 
2016/10/28, , 33, , 18, , 
2016/10/29, , 26, , 13, , 
2016/10/30, , 27, , 22, , 
2016/10/31, , 23, , 21, , 
2016/11/1, , 29, , 29, , 
2016/11/2, , 27, , 22, , 
2016/11/3, , 33, , 20, , 
2016/11/4, , 33, , , , 
2016/11/5, , 31, , , , 
2016/11/6, , 16, , , , 
2016/11/7, , 9, , , , 
2016/11/8, , 18, , 13, , 
2016/11/9, , 22, , 17, , 
2016/11/10, , 25, , 20, , 
2016/11/11, , 27, , 18, , 
2016/11/12, , 22, , 18, , 
2016/11/13, , 23, , 16, , 
2016/11/14, , 23, , 16, , 
2016/11/15, , 21, , 24, , 
2016/11/16, , 32, , 24, , 
2016/11/17, , 39, , 32, , 
2016/11/18, , 46, , 19, , 
2016/11/19, , 28, , 23, , 
2016/11/20, , 21, , 24, , 
2016/11/21, , 31, , 21, , 
2016/11/22, , 32, , 11, , 
2016/11/23, , 40, , 15, , 
2016/11/24, , 26, , 18, , 
2016/11/25, , 14, , , , 
2016/11/28, , 16, , 13, , 
2016/11/29, , 26, , 17, , 
2016/11/30, , 30, , 28, , 
2016/12/1, , 30, , 26, , 
2016/12/2, , 28, , , , 
2016/12/5, , 22, , 17, , 
2016/12/6, , 25, , 35, , 
2016/12/7, , 28, , 19, , 
2016/12/8, , 24, , 33, , 
2016/12/9, , 24, , 27, , 
2016/12/10, , 25, , 22, , 
2016/12/11, , 20, , 32, , 
2016/12/12, , 21, , 28, , 
2016/12/13, , 37, , 30, , 
2016/12/14, , 33, , 33, , 
2016/12/15, , 38, , 21, , 
2016/12/16, , 40, , 20, , 
2016/12/17, , 6, , 17, , 
2016/12/19, , 3, , 15, , 
2016/12/20, , 9, , 21, , 
2016/12/21, , 11, , 25, , 
2016/12/22, , 22, , 22, , 
2016/12/23, , 23, , 18, , 
2016/12/24, , 19, , 12, , 
2016/12/25, , 14, , 15, , 
2016/12/26, , 13, , 35, , 
2016/12/27, , 25, , 27, , 
2016/12/28, , 32, , 18, , 
2016/12/29, , 26, , 25, , 
2016/12/30, , 28, , 23, , 
2016/12/31, , 30, , , , 
2016/7/1, , 29, , 18, , 
2016/7/2, , 33, , 7, , 
2016/7/3, , 26, , 14, , 
2016/7/4, , 29, , 17, , 
2016/7/5, , 29, , 23, , 
2016/7/6, , 38, , 22, , 
2016/7/7, , 38, , 19, , 
2016/7/8, , 32, , 21, , 
2016/7/9, , 37, , 25, , 
2016/7/10, , 43, , 27, , 
2016/7/11, , 46, , 9, , 
2016/7/12, , 34, , 10, , 
2016/7/13, , 27, , 9, , 
2016/7/14, , 30, , 13, , 
2016/7/15, , 31, , 12, , 
2016/7/16, , 39, , 14, , 
2016/7/17, , 34, , 19, , 
2016/7/18, , 32, , 22, , 
2016/7/19, , 33, , 26, , 
2016/7/20, , 45, , 9, , 
2016/7/21, , 38, , 14, , 
2016/7/22, , 33, , 14, , 
2016/7/23, , 27, , 17, , 
2016/7/24, , 20, , 27, , 
2016/7/25, , 26, , 24, , 
2016/7/26, , 33, , 21, , 
2016/7/27, , 33, , 24, , 
2016/7/28, , 30, , 22, , 
2016/7/29, , 36, , , , 
2016/7/31, , 35, , 11, , 
2016/8/1, , 27, , 17, , 
2016/8/2, , 30, , 16, , 
2016/8/3, , 35, , 24, , 
2016/8/4, , 38, , 9, , 
2016/8/5, , 38, , 10, , 
2016/8/6, , 32, , 16, , 
2016/8/7, , 31, , 20, , 
2016/8/8, , 36, , 9, , 
2016/8/9, , 35, , 12, , 
2016/8/10, , 23, , 10, , 
2016/8/11, , 28, , 12, , 
2016/8/12, , 36, , 9, , 
2016/8/13, , 28, , 9, , 
2016/8/14, , 22, , 12, , 
2016/8/15, , 26, , 13, , 
2016/8/16, , 30, , 10, , 
2016/8/17, , 40, , 9, , 
2016/8/18, , 38, , 12, , 
2016/8/19, , 36, , 9, , 
2016/8/20, , 42, , 6, , 
2016/8/21, , 31, , 11, , 
2016/8/22, , 37, , 12, , 
2016/8/23, , 30, , 26, , 
2016/8/24, , 34, , 20, , 
2016/8/25, , 39, , 21, , 
2016/8/26, , 26, , 19, , 
2016/8/27, , 33, , 12, , 
2016/8/28, , 34, , 11, , 
2016/8/29, , 32, , 13, , 
2016/8/30, , 27, , 15, , 
2016/8/31, , 19, , 28, , 
2016/9/1, , 25, , 23, , 
2016/9/2, , 30, , 25, , 
2016/9/3, , 31, , 20, , 
2016/9/4, , 34, , 26, , 
2016/9/5, , 35, , 24, , 
2016/9/6, , 37, , 13, , 
2016/9/7, , 29, , 17, , 
2016/9/8, , 24, , 21, , 
2016/9/9, , 28, , 19, , 
2016/9/10, , 27, , 16, , 
2016/9/11, , 24, , 19, , 
2016/9/12, , 33, , 14, , 
2016/9/13, , 34, , 15, , 
2016/9/14, , 24, , 16, , 
2016/9/15, , 13, , 27, , 
2016/9/16, , 16, , 11, , 
2016/9/17, , 20, , 10, , 
2016/9/18, , 15, , , , 
2016/9/20, , 29, , 20, , 
2016/9/21, , 29, , 14, , 
2016/9/22, , 28, , 20, , 
2016/9/23, , 26, , 13, , 
2016/9/24, , 19, , 11, , 
2016/9/25, , 13, , 25, , 
2016/9/26, , 17, , 18, , 
2016/9/27, , 21, , 16, , 
2016/9/28, , 19, , 23, , 
2016/9/29, , 26, , 25, , 
2016/9/30, , 27, , 22, , 
2016/4/1, , 27, , 20, , 
2016/4/2, , 18, , 22, , 
2016/4/3, , 19, , 28, , 
2016/4/4, , 19, , 13, , 
2016/4/5, , 20, , 24, , 
2016/4/6, , 18, , 12, , 
2016/4/7, , 20, , 9, , 
2016/4/8, , 14, , 10, , 
2016/4/9, , 10, , 16, , 
2016/4/10, , 20, , 26, , 
2016/4/11, , 27, , 21, , 
2016/4/12, , 27, , 22, , 
2016/4/13, , 26, , 32, , 
2016/4/14, , 31, , 20, , 
2016/4/15, , 29, , 21, , 
2016/4/16, , 26, , 14, , 
2016/4/17, , 21, , 16, , 
2016/4/18, , 20, , 19, , 
2016/4/19, , 24, , 10, , 
2016/4/20, , 28, , 23, , 
2016/4/21, , 21, , 30, , 
2016/4/22, , 20, , 15, , 
2016/4/23, , 19, , 10, , 
2016/4/24, , 12, , 17, , 
2016/4/25, , 22, , 21, , 
2016/4/26, , 25, , 10, , 
2016/4/27, , 20, , 12, , 
2016/4/28, , 14, , 16, , 
2016/4/29, , 20, , 15, , 
2016/4/30, , 18, , 10, , 
2016/5/1, , 13, , 19, , 
2016/5/2, , 13, , 31, , 
2016/5/3, , 20, , 19, , 
2016/5/4, , 6, , 17, , 
2016/5/5, , 21, , 16, , 
2016/5/6, , 21, , 8, , 
2016/5/7, , 17, , 8, , 
2016/5/8, , 17, , 9, , 
2016/5/9, , 24, , 23, , 
2016/5/10, , 28, , 20, , 
2016/5/11, , 18, , 19, , 
2016/5/12, , 18, , 21, , 
2016/5/13, , 21, , 17, , 
2016/5/14, , 19, , 9, , 
2016/5/15, , 15, , 7, , 
2016/5/16, , 19, , 11, , 
2016/5/17, , 22, , 18, , 
2016/5/18, , 27, , 12, , 
2016/5/19, , 18, , 17, , 
2016/5/20, , 23, , 22, , 
2016/5/21, , 31, , 14, , 
2016/5/22, , 34, , 10, , 
2016/5/23, , 23, , 21, , 
2016/5/24, , 22, , 21, , 
2016/5/25, , 26, , 6, , 
2016/5/26, , 24, , 21, , 
2016/5/27, , 31, , 18, , 
2016/5/28, , 40, , 6, , 
2016/5/29, , 26, , 15, , 
2016/5/30, , 18, , 16, , 
2016/5/31, , 20, , 9, , 
2016/6/1, , 20, , 16, , 
2016/6/2, , 23, , 19, , 
2016/6/3, , 33, , 16, , 
2016/6/4, , 33, , 16, , 
2016/6/5, , 29, , 21, , 
2016/6/6, , 31, , 23, , 
2016/6/7, , 26, , 25, , 
2016/6/8, , 12, , 23, , 
2016/6/9, , 32, , 14, , 
2016/6/10, , 36, , 9, , 
2016/6/11, , 23, , 10, , 
2016/6/12, , 33, , 13, , 
2016/6/13, , 31, , 13, , 
2016/6/14, , 33, , 6, , 
2016/6/15, , 35, , 11, , 
2016/6/16, , 27, , 12, , 
2016/6/17, , 38, , 14, , 
2016/6/18, , 21, , 14, , 
2016/6/19, , 13, , 16, , 
2016/6/20, , 16, , , , 
2016/6/23, , 5, , 20, , 
2016/6/24, , 62, , 8, , 
2016/6/25, , 30, , 13, , 
2016/6/26, , 25, , 12, , 
2016/6/27, , 27, , 16, , 
2016/6/28, , 32, , 27, , 
2016/6/29, , 42, , 12, , 
2016/6/30, , 43, , 16, , 
2016/1/4, , 16, , 15, , 
2016/1/5, , 13, , 9, , 
2016/1/6, , 15, , , , 
2016/1/8, , 30, , 22, , 
2016/1/9, , 25, , 11, , 
2016/1/10, , 21, , 14, , 
2016/1/11, , 33, , 9, , 
2016/1/12, , 32, , 25, , 
2016/1/13, , 29, , 25, , 
2016/1/14, , 27, , 26, , 
2016/1/15, , 22, , 13, , 
2016/1/16, , 14, , 19, , 
2016/1/17, , 15, , 27, , 
2016/1/18, , 26, , 28, , 
2016/1/19, , 26, , 36, , 
2016/1/20, , 28, , 30, , 
2016/1/21, , 36, , 36, , 
2016/1/22, , 39, , 32, , 
2016/1/23, , 39, , 18, , 
2016/1/24, , 31, , 30, , 
2016/1/25, , 23, , 30, , 
2016/1/26, , 32, , 30, , 
2016/1/27, , 24, , 33, , 
2016/1/28, , 28, , 30, , 
2016/1/29, , 40, , 17, , 
2016/1/30, , 22, , 17, , 
2016/1/31, , 16, , 13, , 
2016/2/1, , 16, , 21, , 
2016/2/2, , 26, , 23, , 
2016/2/3, , 30, , 26, , 
2016/2/4, , 22, , 35, , 
2016/2/5, , 28, , 32, , 
2016/2/6, , 30, , 19, , 
2016/2/7, , 19, , 29, , 
2016/2/8, , 19, , 20, , 
2016/2/9, , 30, , 19, , 
2016/2/10, , 31, , 23, , 
2016/2/11, , 18, , 20, , 
2016/2/12, , 15, , 15, , 
2016/2/13, , 16, , 7, , 
2016/2/14, , 11, , 16, , 
2016/2/15, , 10, , 29, , 
2016/2/16, , 15, , 22, , 
2016/2/17, , 19, , 26, , 
2016/2/18, , 18, , 29, , 
2016/2/19, , 24, , 33, , 
2016/2/20, , 23, , 30, , 
2016/2/21, , 23, , 32, , 
2016/2/22, , 31, , 22, , 
2016/2/23, , 49, , 30, , 
2016/2/24, , 64, , 23, , 
2016/2/25, , 43, , 23, , 
2016/2/26, , 24, , 8, , 
2016/2/27, , 23, , 8, , 
2016/2/28, , 12, , 19, , 
2016/2/29, , 13, , 16, , 
2016/3/1, , 26, , 26, , 
2016/3/2, , 21, , 13, , 
2016/3/3, , 21, , 19, , 
2016/3/4, , 20, , 9, , 
2016/3/5, , 20, , 8, , 
2016/3/6, , 12, , 16, , 
2016/3/7, , 14, , 14, , 
2016/3/8, , 16, , 25, , 
2016/3/9, , 16, , 24, , 
2016/3/10, , 16, , 25, , 
2016/3/11, , 23, , , , 
2016/3/14, , 26, , 28, , 
2016/3/15, , 28, , 15, , 
2016/3/16, , 17, , 19, , 
2016/3/17, , 12, , 27, , 
2016/3/18, , 17, , 17, , 
2016/3/19, , 18, , 11, , 
2016/3/20, , 11, , 17, , 
2016/3/21, , 14, , 25, , 
2016/3/22, , 20, , 17, , 
2016/3/23, , 19, , 27, , 
2016/3/24, , 22, , 10, , 
2016/3/25, , 24, , 16, , 
2016/3/26, , 22, , 11, , 
2016/3/27, , 18, , 14, , 
2016/3/28, , 15, , 27, , 
2016/3/29, , 21, , 28, , 
2016/3/30, , 30, , 16, , 
2016/3/31, , 28, , 29, , 
2015/12/11, , 33, , 30, , 
2015/12/12, , 30, , 25, , 
2015/12/13, , 25, , 25, , 
2015/12/14, , 27, , 24, , 
2015/12/15, , 52, , 39, , 
2015/12/16, , 55, , 41, , 
2015/12/17, , 57, , 30, , 
2015/12/18, , 53, , 33, , 
2015/12/19, , 49, , 29, , 
2015/12/20, , 50, , 29, , 
2015/12/21, , 46, , 22, , 
2015/12/22, , 40, , 23, , 
2015/12/23, , 38, , 30, , 
2015/12/24, , 35, , 32, , 
2015/12/25, , 25, , 27, , 
2015/12/26, , 7, , 23, , 
2015/12/28, , 15, , 31, , 
2015/12/29, , 37, , 36, , 
2015/12/30, , 34, , 25, , 
2016/1/3, , 14, , 22, , 
2022/2/16, , , 14, 19, , 
2021/7/10, , , 32, 9, , 
2021/7/11, , , 25, 12, , 
2021/7/12, , , 25, 7, , 
2021/7/13, , , 29, 5, , 
2020/11/24, , , , 30, , 
2024/11/1, , , , 6, , 
2024/11/2, , , , 7, , 
2024/11/3, , , , 7, , 
2024/11/4, , , , 12, , 
2024/11/16, , , , 16, , 
2024/11/17, , , , 12, , 
2024/11/18, , , , 12, , 
2023/9/9, , , , 11, , 
2023/9/10, , , , 10, , 
2023/9/11, , , , 9, , 
2023/9/12, , , , 7, , 
2022/8/12, , , , 9, , 
2022/5/7, , , , 14, , 
2022/5/8, , , , 13, , 
2022/5/9, , , , 21, , 
2022/5/25, , , , 13, , 
2021/10/1, , , , 10, , 
2021/10/2, , , , 7, , 
2021/10/3, , , , 7, , 
2021/10/8, , , , 12, , 
2021/10/9, , , , 10, , 
2021/10/10, , , , 7, , 
2021/10/11, , , , 13, , 
2021/10/12, , , , 11, , 
2021/10/13, , , , 12, , 
2021/10/14, , , , 13, , 
2021/10/15, , , , 16, , 
2021/10/16, , , , 8, , 
2021/10/17, , , , 8, , 
2021/10/18, , , , 16, , 
2021/10/19, , , , 14, , 
2021/10/20, , , , 10, , 
2021/10/21, , , , 13, , 
2021/10/22, , , , 15, , 
2021/10/23, , , , 13, , 
2021/10/24, , , , 8, , 
2021/10/25, , , , 12, , 
2021/10/26, , , , 17, , 
2021/10/27, , , , 14, , 
2021/10/28, , , , 17, , 
2021/10/29, , , , 20, , 
2021/9/28, , , , 11, , 
2021/9/29, , , , 11, , 
2021/9/30, , , , 10, , 
2021/2/11, , , , 20, , 
2020/9/12, , , , 13, , 
2019/12/31, , , , 15, , 
2018/12/31, , , , 19, , 
2019/1/13, , , , 20, , 
2018/11/27, , , , 25, , 
2018/7/1, , , , 11, , 
2018/7/26, , , , 12, , 
2018/4/15, , , , 24, , 
2018/5/5, , , , 20, , 
2018/5/6, , , , 33, , 
2018/1/11, , , , 23, , 
2018/1/28, , , , 35, , 
2017/9/30, , , , 14, , 
2017/12/26, , , , 8, , 
2017/7/2, , , , 22, , 
2017/7/3, , , , 28, , 
2017/8/20, , , , 10, , 
2017/9/11, , , , 11, , 
2017/9/12, , , , 20, , 
2017/9/26, , , , 21, , 
2017/5/26, , , , 6, , 
2017/5/27, , , , 13, , 
2017/5/28, , , , 23, , 
2017/6/4, , , , 10, , 
2017/6/5, , , , 14, , 
2017/1/1, , , , 25, , 
2017/3/26, , , , 13, , 
2016/10/9, , , , 27, , 
2016/11/27, , , , 21, , 
2016/12/4, , , , 9, , 
2016/12/18, , , , 21, , 
2016/7/30, , , , 9, , 
2016/9/19, , , , 22, , 
2016/6/21, , , , 26, , 
2016/6/22, , , , 33, , 
2016/1/7, , , , 34, , 
2016/3/13, , , , 13, , 
2015/10/1, , , , 20, , 
2015/10/2, , , , 21, , 
2015/10/3, , , , 22, , 
2015/10/4, , , , 22, , 
2015/10/5, , , , 26, , 
2015/10/6, , , , 19, , 
2015/10/7, , , , 17, , 
2015/10/8, , , , 20, , 
2015/10/9, , , , 17, , 
2015/10/10, , , , 24, , 
2015/10/11, , , , 19, , 
2015/10/12, , , , 12, , 
2015/10/13, , , , 17, , 
2015/10/14, , , , 17, , 
2015/10/15, , , , 16, , 
2015/10/16, , , , 25, , 
2015/10/17, , , , 16, , 
2015/10/18, , , , 28, , 
2015/10/19, , , , 19, , 
2015/10/20, , , , 22, , 
2015/10/21, , , , 19, , 
2015/10/22, , , , 25, , 
2015/10/23, , , , 29, , 
2015/10/24, , , , 36, , 
2015/10/25, , , , 20, , 
2015/10/26, , , , 22, , 
2015/10/27, , , , 22, , 
2015/10/28, , , , 22, , 
2015/10/29, , , , 30, , 
2015/10/30, , , , 30, , 
2015/10/31, , , , 16, , 
2015/11/1, , , , 9, , 
2015/11/2, , , , 8, , 
2015/11/3, , , , 22, , 
2015/11/4, , , , 31, , 
2015/11/5, , , , 23, , 
2015/11/6, , , , 29, , 
2015/11/7, , , , 26, , 
2015/11/8, , , , 25, , 
2015/11/9, , , , 29, , 
2015/11/10, , , , 26, , 
2015/11/11, , , , 21, , 
2015/11/12, , , , 21, , 
2015/11/13, , , , 20, , 
2015/11/14, , , , 13, , 
2015/11/15, , , , 30, , 
2015/11/16, , , , 20, , 
2015/11/17, , , , 18, , 
2015/11/18, , , , 37, , 
2015/11/19, , , , 34, , 
2015/11/20, , , , 23, , 
2015/11/21, , , , 9, , 
2015/11/22, , , , 11, , 
2015/11/23, , , , 24, , 
2015/11/24, , , , 25, , 
2015/11/25, , , , 22, , 
2015/11/26, , , , 25, , 
2015/11/27, , , , 32, , 
2015/11/28, , , , 24, , 
2015/11/29, , , , 30, , 
2015/11/30, , , , 25, , 
2015/12/1, , , , 30, , 
2015/12/2, , , , 37, , 
2015/12/3, , , , 30, , 
2015/12/4, , , , 36, , 
2015/12/5, , , , 33, , 
2015/12/6, , , , 25, , 
2015/12/7, , , , 31, , 
2015/12/8, , , , 26, , 
2015/12/9, , , , 26, , 
2015/12/10, , , , 12, , 
2015/12/27, , , , 25, , 
2015/7/1, , , , 20, , 
2015/7/2, , , , 4, , 
2015/7/3, , , , 20, , 
2015/7/4, , , , 25, , 
2015/7/5, , , , 28, , 
2015/7/6, , , , 28, , 
2015/7/7, , , , 27, , 
2015/7/8, , , , 7, , 
2015/7/9, , , , 18, , 
2015/7/10, , , , 21, , 
2015/7/11, , , , 9, , 
2015/7/12, , , , 12, , 
2015/7/13, , , , 18, , 
2015/7/14, , , , 16, , 
2015/7/15, , , , 20, , 
2015/7/16, , , , 19, , 
2015/7/17, , , , 11, , 
2015/7/18, , , , 8, , 
2015/7/19, , , , 12, , 
2015/7/20, , , , 11, , 
2015/7/21, , , , 20, , 
2015/7/22, , , , 11, , 
2015/7/23, , , , 12, , 
2015/7/24, , , , 13, , 
2015/7/25, , , , 8, , 
2015/7/26, , , , 9, , 
2015/7/27, , , , 15, , 
2015/7/28, , , , 15, , 
2015/7/29, , , , 14, , 
2015/7/30, , , , 9, , 
2015/7/31, , , , 11, , 
2015/8/1, , , , 9, , 
2015/8/2, , , , 13, , 
2015/8/3, , , , 20, , 
2015/8/4, , , , 12, , 
2015/8/5, , , , 20, , 
2015/8/6, , , , 15, , 
2015/8/7, , , , 15, , 
2015/8/8, , , , 11, , 
2015/8/9, , , , 7, , 
2015/8/10, , , , 11, , 
2015/8/11, , , , 16, , 
2015/8/12, , , , 15, , 
2015/8/13, , , , 14, , 
2015/8/14, , , , 14, , 
2015/8/15, , , , 13, , 
2015/8/16, , , , 11, , 
2015/8/17, , , , 17, , 
2015/8/18, , , , 12, , 
2015/8/19, , , , 17, , 
2015/8/20, , , , 21, , 
2015/8/21, , , , 18, , 
2015/8/22, , , , 16, , 
2015/8/23, , , , 16, , 
2015/8/24, , , , 12, , 
2015/8/25, , , , 12, , 
2015/8/26, , , , 18, , 
2015/8/27, , , , 22, , 
2015/8/28, , , , 6, , 
2015/8/29, , , , 10, , 
2015/8/30, , , , 10, , 
2015/8/31, , , , 19, , 
2015/9/1, , , , 16, , 
2015/9/2, , , , 20, , 
2015/9/3, , , , 9, , 
2015/9/4, , , , 16, , 
2015/9/5, , , , 13, , 
2015/9/6, , , , 11, , 
2015/9/7, , , , 16, , 
2015/9/8, , , , 18, , 
2015/9/9, , , , 21, , 
2015/9/10, , , , 21, , 
2015/9/11, , , , 22, , 
2015/9/12, , , , 17, , 
2015/9/13, , , , 19, , 
2015/9/14, , , , 19, , 
2015/9/15, , , , 19, , 
2015/9/16, , , , 23, , 
2015/9/17, , , , 12, , 
2015/9/18, , , , 15, , 
2015/9/19, , , , 15, , 
2015/9/20, , , , 8, , 
2015/9/21, , , , 15, , 
2015/9/22, , , , 17, , 
2015/9/23, , , , 13, , 
2015/9/24, , , , 13, , 
2015/9/25, , , , 20, , 
2015/9/26, , , , 17, , 
2015/9/27, , , , 16, , 
2015/9/28, , , , 18, , 
2015/9/29, , , , 14, , 
2015/9/30, , , , 11, , 
2015/4/1, , , , 20, , 
2015/4/2, , , , 34, , 
2015/4/3, , , , 14, , 
2015/4/4, , , , 14, , 
2015/4/5, , , , 6, , 
2015/4/6, , , , 4, , 
2015/4/7, , , , 18, , 
2015/4/8, , , , 23, , 
2015/4/9, , , , 22, , 
2015/4/10, , , , 20, , 
2015/4/11, , , , 18, , 
2015/4/12, , , , 17, , 
2015/4/13, , , , 26, , 
2015/4/14, , , , 31, , 
2015/4/15, , , , 22, , 
2015/4/16, , , , 25, , 
2015/4/17, , , , 22, , 
2015/4/18, , , , 22, , 
2015/4/19, , , , 9, , 
2015/4/20, , , , 20, , 
2015/4/21, , , , 21, , 
2015/4/22, , , , 24, , 
2015/4/23, , , , 21, , 
2015/4/24, , , , 27, , 
2015/4/25, , , , 14, , 
2015/4/26, , , , 8, , 
2015/4/27, , , , 12, , 
2015/4/28, , , , 10, , 
2015/4/29, , , , 20, , 
2015/4/30, , , , 21, , 
2015/5/1, , , , 16, , 
2015/5/2, , , , 21, , 
2015/5/3, , , , 27, , 
2015/5/4, , , , 11, , 
2015/5/5, , , , 19, , 
2015/5/6, , , , 28, , 
2015/5/7, , , , 22, , 
2015/5/8, , , , 24, , 
2015/5/9, , , , 21, , 
2015/5/10, , , , 17, , 
2015/5/11, , , , 29, , 
2015/5/12, , , , 26, , 
2015/5/13, , , , 26, , 
2015/5/14, , , , 17, , 
2015/5/15, , , , 12, , 
2015/5/16, , , , 15, , 
2015/5/17, , , , 13, , 
2015/5/18, , , , 28, , 
2015/5/19, , , , 19, , 
2015/5/20, , , , 13, , 
2015/5/21, , , , 15, , 
2015/5/22, , , , 15, , 
2015/5/23, , , , 14, , 
2015/5/24, , , , 10, , 
2015/5/25, , , , 17, , 
2015/5/26, , , , 14, , 
2015/5/27, , , , 11, , 
2015/5/28, , , , 21, , 
